subject,rt,Happy,Calm,Sad,AngryStressful,Familiar,title,Condition,Track_ID,X1,ACTIVE,PERCEPTUAL,MUSICAL,SINGING,EMOTIONS,GENERAL,classical,blues,country,dancElectronica,folk,rapHipHop,soulFunk,relgious,alternative,jazz,rock,pop,heavyMetal,SoundtracksThemeSongs,familyIncome,highestFather,highestMother,melodicTraning,melodicCourses,melodicPrivate,harmonicTraning,harmonicCourses,harmonicPrivate,sightsingTraning,sightsingCourses,sightsingPrivate,instrument,age,gender,meds,listMeds,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76
46,17347,2,8,8,3,2,dream,Melody,27,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,19561,5,5,7,5,1,bambi,Lyrics,8,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,21101,2,7,8,2,1,iWishYouLove,Lyrics,12,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,16715,1,7,9,1,1,everyTimeWeSayGoodbye,Lyrics,7,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,14808,5,9,5,2,2,willowSong,Melody,22,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,30114,5,8,6,2,7,silentMoon,Melody,26,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,25015,6,2,5,7,2,noMoreMissNice,Melody,32,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,17404,4,9,6,1,1,goognightMoon,Lyrics,9,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,23243,4,7,5,2,2,onMusic,Lyrics,1,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,26989,7,5,4,2,2,takeYouAb,Melody,20,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,15263,1,1,5,9,2,theCage,Melody,30,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,23760,2,9,6,1,2,iWishYouLove,Melody,28,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,19189,6,9,7,1,1,dream,Lyrics,11,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,15288,7,9,1,1,9,dancinInTheMoonlightC,Lyrics,3,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,17946,3,1,5,9,1,owlAPussyCat,Melody,18,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,13360,6,9,6,1,3,bambi,Melody,24,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,12934,2,8,9,2,8,theCrucifixion,Lyrics,5,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
46,14736,5,1,5,9,2,toThisWeveCome,Lyrics,13,45,37,48,33,36,32,93,6,6,6,5,5,3,5,5,4,5,6,5,3,6,2,9,6,1,1,1,1,1,1,1,1,1,voicemarimba,19,FEMALE,1,NA,6,2,5,6,4,5,3,4,2,5,6,6,5,5,5,6,6,4,6,6,6,6,1,6,2,6,4,7,5,6,5,3,5,6,5,4,6,6
47,25953,2,2,2,4,1,onMusic,Lyrics,1,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,17190,4,6,1,1,8,goognightMoon,Lyrics,9,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,16137,1,1,1,7,1,owlAPussyCat,Melody,18,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,32840,1,6,1,2,5,bambi,Melody,24,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,24415,1,2,1,5,3,iWishYouLove,Melody,28,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,12790,1,3,1,1,1,dream,Lyrics,11,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,17006,1,1,1,6,1,toThisWeveCome,Lyrics,13,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,17159,1,2,1,2,2,takeYouAb,Melody,20,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13814,1,1,1,1,2,theCage,Melody,30,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,18900,1,2,5,1,2,silentMoon,Melody,26,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,18030,6,8,8,1,1,everyTimeWeSayGoodbye,Lyrics,7,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,15619,8,7,2,1,7,dancinInTheMoonlightC,Lyrics,3,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13319,1,6,1,1,6,noMoreMissNice,Melody,32,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13814,1,4,1,1,1,willowSong,Melody,22,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13789,1,1,3,2,1,theCrucifixion,Lyrics,5,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,12140,1,5,2,1,5,takeYouAb,Lyrics,4,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13963,7,7,2,1,3,thatsAll,Lyrics,15,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,12358,1,5,1,2,5,dancinInTheMoonlightC,Melody,19,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,10761,1,5,1,1,1,silentMoon,Lyrics,10,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13765,1,2,1,2,4,goognightMoon,Melody,25,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,14653,1,1,1,4,2,toThisWeveCome,Melody,29,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,11800,1,3,4,2,2,everyTimeWeSayGoodbye,Melody,23,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,16211,1,1,1,2,4,thatsAll,Melody,31,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,12701,1,1,1,1,1,theCage,Lyrics,14,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,14203,1,2,1,3,2,onMusic,Melody,17,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,10776,2,2,1,1,2,dream,Melody,27,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,14692,1,5,7,1,2,theCrucifixion,Melody,21,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,12943,1,2,5,1,4,noMoreMissNice,Lyrics,16,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,7049,1,1,1,1,1,owlAPussyCat,Lyrics,2,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13614,1,5,7,1,3,iWishYouLove,Lyrics,12,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,13830,1,2,4,1,2,bambi,Lyrics,8,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
47,11419,1,2,3,1,1,willowSong,Lyrics,6,46,45,55,26,30,37,80,4,5,3,4,2,7,7,2,7,3,4,6,5,7,3,6,5,1,1,1,1,1,1,1,1,1,flute,20,female,1,na,6,3,5,3,6,7,6,5,4,5,7,7,6,6,6,6,6,6,3,3,7,3,4,3,3,4,7,3,5,2,6,3,7,7,7,3,6,7
48,27204,1,6,4,1,1,silentMoon,Lyrics,10,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,17743,6,6,1,1,6,dancinInTheMoonlightC,Melody,19,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10738,1,6,6,1,1,onMusic,Melody,17,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10641,1,6,6,1,1,theCrucifixion,Melody,21,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10770,7,6,1,1,8,noMoreMissNice,Lyrics,16,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,21828,1,4,1,1,1,bambi,Lyrics,8,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,17352,1,1,9,9,1,toThisWeveCome,Melody,29,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,14774,1,4,9,6,1,goognightMoon,Melody,25,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,13706,6,9,6,1,5,iWishYouLove,Lyrics,12,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10717,7,1,1,1,4,thatsAll,Lyrics,15,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10462,4,6,7,1,7,dream,Melody,27,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,30112,1,1,8,8,1,theCage,Lyrics,14,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,9462,7,7,1,1,6,takeYouAb,Lyrics,4,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,22640,4,8,7,1,6,everyTimeWeSayGoodbye,Melody,23,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,8826,8,8,1,1,8,thatsAll,Melody,31,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10988,1,6,9,1,1,willowSong,Lyrics,6,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,11738,1,1,9,9,1,owlAPussyCat,Lyrics,2,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,10184,9,8,1,1,9,dancinInTheMoonlightC,Lyrics,3,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,8913,6,6,1,1,5,bambi,Melody,24,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,11343,1,1,9,9,1,toThisWeveCome,Lyrics,13,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,11167,4,6,8,1,1,silentMoon,Melody,26,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
48,8545,1,1,6,9,1,owlAPussyCat,Melody,18,47,55,44,8,17,33,57,4,5,7,5,3,7,5,4,4,5,5,3,1,5,7,5,5,1,1,1,1,1,1,1,1,1,I dont know how to play any instruments,20,FEMALE,1,NA,6,5,6,7,6,7,7,5,6,2,7,6,3,5,5,5,5,6,2,1,1,1,1,1,1,3,3,1,3,1,5,1,7,7,7,2,3,7
